symbol,direction,entry_time,entry_price,exit_time,exit_price,quantity,exit_reason,gross_pnl,costs,net_pnl,capital_after
NSE:SBIN-EQ,short,2023-01-03T12:57:00+05:30,610.75,2023-01-03T13:30:00+05:30,611.9715,80,stoploss,-97.72,119.7475,-217.4675,49116.9762
NSE:BAJFINANCE-EQ,short,2023-01-03T13:06:00+05:30,660.2,2023-01-03T13:30:00+05:30,661.5204,74,stoploss,-97.7096,119.7398,-217.4494,48899.5618
NSE:RELIANCE-EQ,short,2023-01-03T13:09:00+05:30,1274.8,2023-01-03T13:30:00+05:30,1277.3496,38,stoploss,-96.8848,119.1274,-216.0122,48900.999
NSE:SUNPHARMA-EQ,short,2023-01-03T12:30:00+05:30,995.5,2023-01-03T13:42:00+05:30,997.491,49,stoploss,-97.559,119.628,-217.187,49118.2221
NSE:HDFCBANK-EQ,short,2023-01-03T13:09:00+05:30,815.78,2023-01-03T13:42:00+05:30,817.4116,60,stoploss,-97.8936,119.8764,-217.77,48899.2412
NSE:KOTAKBANK-EQ,short,2023-01-03T11:57:00+05:30,364.81,2023-01-03T13:45:00+05:30,365.5396,135,stoploss,-98.4987,120.3256,-218.8243,49040.2159
NSE:ICICIBANK-EQ,short,2023-01-03T13:18:00+05:30,898.75,2023-01-03T13:45:00+05:30,900.5475,54,stoploss,-97.065,119.2612,-216.3262,48900.685
NSE:BAJFINANCE-EQ,long,2023-01-03T13:54:00+05:30,661.65,2023-01-03T14:12:00+05:30,660.3267,73,stoploss,-96.6009,118.7734,-215.3743,48685.3107
NSE:LT-EQ,long,2023-01-03T14:27:00+05:30,2080.9,2023-01-03T14:42:00+05:30,2089.2236,23,target,191.4428,118.3491,73.0937,48758.4044
NSE:TCS-EQ,long,2023-01-03T13:42:00+05:30,3302.5,2023-01-03T14:45:00+05:30,3315.71,14,target,184.94,115.9323,69.0077,48968.2489
NSE:WIPRO-EQ,long,2023-01-03T14:18:00+05:30,197.5,2023-01-03T14:48:00+05:30,198.29,246,target,194.34,119.4258,74.9142,48760.2249
NSE:AXISBANK-EQ,long,2023-01-03T14:51:00+05:30,964.3,2023-01-03T14:57:00+05:30,962.3714,50,stoploss,-96.43,118.6468,-215.0768,48545.1481
NSE:TCS-EQ,long,2023-01-03T14:57:00+05:30,3316.65,2023-01-03T15:00:00+05:30,3310.0167,14,stoploss,-92.8662,116.0063,-208.8725,48336.2757
NSE:BAJFINANCE-EQ,long,2023-01-03T14:21:00+05:30,661.79,2023-01-03T15:06:00+05:30,660.4664,73,stoploss,-96.6213,118.7885,-215.4099,48469.9009
NSE:ASIANPAINT-EQ,short,2023-01-03T13:09:00+05:30,3034.0,2023-01-03T15:15:00+05:30,3027.1,16,time_exit,110.4,119.1348,-8.7348,49108.2764
NSE:LT-EQ,long,2023-01-03T14:54:00+05:30,2086.2,2023-01-03T15:15:00+05:30,2089.45,23,time_exit,74.75,118.4375,-43.6875,48716.5374
NSE:KOTAKBANK-EQ,long,2023-01-03T14:54:00+05:30,366.22,2023-01-03T15:15:00+05:30,366.44,133,time_exit,29.26,119.4765,-90.2165,48670.0084
NSE:AXISBANK-EQ,long,2023-01-03T15:00:00+05:30,961.6,2023-01-03T15:15:00+05:30,963.0,50,time_exit,70.0,118.5783,-48.5783,48287.6974
NSE:TCS-EQ,long,2023-01-03T15:03:00+05:30,3309.15,2023-01-03T15:15:00+05:30,3310.55,14,time_exit,19.6,115.9395,-96.3395,48239.9361
NSE:MARUTI-EQ,long,2023-01-03T15:03:00+05:30,8375.0,2023-01-03T15:15:00+05:30,8380.3,5,time_exit,26.5,109.3392,-82.8392,48253.4365
NSE:KOTAKBANK-EQ,long,2023-01-03T15:18:00+05:30,366.44,2023-01-03T15:21:00+05:30,367.18,131,time_exit,96.94,118.4863,-21.5463,48231.8902
NSE:MARUTI-EQ,short,2023-01-04T10:18:00+05:30,8331.05,2023-01-04T10:42:00+05:30,8347.7121,5,stoploss,-83.3105,109.0499,-192.3604,48039.5298
NSE:LT-EQ,short,2023-01-04T10:42:00+05:30,2078.9,2023-01-04T11:06:00+05:30,2070.5844,23,target,191.2588,117.997,73.2618,48112.7916
NSE:MARUTI-EQ,short,2023-01-04T10:45:00+05:30,8345.0,2023-01-04T11:18:00+05:30,8361.69,5,stoploss,-83.45,109.1534,-192.6034,47846.9264
NSE:TCS-EQ,short,2023-01-04T10:48:00+05:30,3293.3,2023-01-04T11:24:00+05:30,3299.8866,14,stoploss,-92.2124,115.6586,-207.871,47831.6588
NSE:ICICIBANK-EQ,short,2023-01-04T11:03:00+05:30,899.45,2023-01-04T11:30:00+05:30,901.2489,53,stoploss,-95.3417,117.9818,-213.3235,47826.2063
NSE:WIPRO-EQ,short,2023-01-04T10:42:00+05:30,196.28,2023-01-04T11:48:00+05:30,195.4949,245,target,192.3544,118.4025,73.9519,48113.4817
NSE:RELIANCE-EQ,short,2023-01-04T10:51:00+05:30,1269.13,2023-01-04T12:00:00+05:30,1264.0535,37,target,187.8312,116.7282,71.103,48110.6328
NSE:SBIN-EQ,short,2023-01-04T11:21:00+05:30,607.5,2023-01-04T12:06:00+05:30,605.07,78,target,189.54,117.3607,72.1793,47919.1056
NSE:ICICIBANK-EQ,short,2023-01-04T11:45:00+05:30,900.5,2023-01-04T12:09:00+05:30,896.898,53,target,190.906,117.8664,73.0396,47899.2459
NSE:BAJFINANCE-EQ,short,2023-01-04T11:57:00+05:30,658.31,2023-01-04T12:09:00+05:30,655.6768,73,target,192.2265,118.3552,73.8713,48187.353
NSE:LT-EQ,short,2023-01-04T11:30:00+05:30,2068.7,2023-01-04T12:21:00+05:30,2060.4252,23,target,190.3204,117.6496,72.6708,47898.877
NSE:BAJFINANCE-EQ,short,2023-01-04T12:21:00+05:30,657.4,2023-01-04T12:30:00+05:30,658.7148,73,stoploss,-95.9804,118.456,-214.4364,47684.4406
NSE:SUNPHARMA-EQ,short,2023-01-04T12:06:00+05:30,1010.9,2023-01-04T12:39:00+05:30,1006.8564,47,target,190.0492,117.5492,72.5,47991.6056
NSE:TITAN-EQ,short,2023-01-04T12:33:00+05:30,2589.5,2023-01-04T12:45:00+05:30,2594.679,18,stoploss,-93.222,116.4082,-209.6302,47474.8105
NSE:TCS-EQ,short,2023-01-04T11:48:00+05:30,3295.0,2023-01-04T12:48:00+05:30,3301.59,14,stoploss,-92.26,115.694,-207.954,47905.5277
NSE:AXISBANK-EQ,short,2023-01-04T12:09:00+05:30,962.0,2023-01-04T13:03:00+05:30,963.924,49,stoploss,-94.276,117.1907,-211.4667,47975.8863
NSE:INFY-EQ,short,2023-01-04T12:24:00+05:30,1497.55,2023-01-04T13:24:00+05:30,1500.5451,31,stoploss,-92.8481,116.1306,-208.9787,47689.8984
NSE:WIPRO-EQ,short,2023-01-04T12:42:00+05:30,195.03,2023-01-04T13:24:00+05:30,195.4201,246,stoploss,-95.9548,118.437,-214.3917,47777.2139
NSE:TITAN-EQ,long,2023-01-04T13:18:00+05:30,2600.85,2023-01-04T13:24:00+05:30,2595.6483,18,stoploss,-93.6306,116.5726,-210.2032,47765.6831
NSE:ICICIBANK-EQ,short,2023-01-04T12:45:00+05:30,896.45,2023-01-04T13:39:00+05:30,898.2429,53,stoploss,-95.0237,117.7458,-212.7695,47262.041
NSE:TCS-EQ,long,2023-01-04T13:12:00+05:30,3301.3,2023-01-04T13:42:00+05:30,3314.5052,14,target,184.8728,115.9074,68.9654,48044.8518
NSE:LT-EQ,short,2023-01-04T12:39:00+05:30,2062.75,2023-01-04T13:51:00+05:30,2066.8755,23,stoploss,-94.8865,117.6439,-212.5304,47779.0752
NSE:RELIANCE-EQ,short,2023-01-04T12:15:00+05:30,1263.45,2023-01-04T13:54:00+05:30,1265.9769,38,stoploss,-96.0222,118.487,-214.5092,47972.8437
NSE:HDFCBANK-EQ,short,2023-01-04T12:57:00+05:30,808.03,2023-01-04T13:54:00+05:30,809.6461,59,stoploss,-95.3475,117.9862,-213.3337,47692.194
NSE:BAJFINANCE-EQ,long,2023-01-04T13:39:00+05:30,660.51,2023-01-04T14:24:00+05:30,659.189,72,stoploss,-95.1134,117.6713,-212.7847,47049.2563
NSE:ASIANPAINT-EQ,long,2023-01-04T13:09:00+05:30,3037.4,2023-01-04T14:30:00+05:30,3031.3252,15,stoploss,-91.122,114.714,-205.836,47770.0504
NSE:AXISBANK-EQ,short,2023-01-04T14:36:00+05:30,960.95,2023-01-04T14:45:00+05:30,957.1062,49,target,188.3462,116.9188,71.4274,47841.4777
NSE:ASIANPAINT-EQ,short,2023-01-04T14:42:00+05:30,3029.85,2023-01-04T14:48:00+05:30,3017.7306,15,target,181.791,114.4924,67.2986,47837.349
NSE:SUNPHARMA-EQ,short,2023-01-04T14:48:00+05:30,1003.45,2023-01-04T14:57:00+05:30,1005.4569,47,stoploss,-94.3243,117.2265,-211.5508,47625.7982
NSE:SBIN-EQ,short,2023-01-04T14:45:00+05:30,605.95,2023-01-04T15:15:00+05:30,605.1,78,time_exit,66.3,117.2667,-50.9667,47790.5111
NSE:RELIANCE-EQ,short,2023-01-04T15:15:00+05:30,1259.6,2023-01-04T15:18:00+05:30,1257.83,37,time_exit,65.49,116.2898,-50.7998,47739.7113
NSE:MARUTI-EQ,short,2023-01-05T09:15:00+05:30,8444.95,2023-01-05T09:18:00+05:30,8411.1702,5,target,168.899,109.7202,59.1788,47798.8901
NSE:LT-EQ,long,2023-01-05T10:33:00+05:30,2086.25,2023-01-05T11:03:00+05:30,2082.0775,22,stoploss,-91.795,115.2126,-207.0076,47591.8825
NSE:BAJFINANCE-EQ,short,2023-01-05T11:12:00+05:30,612.18,2023-01-05T11:18:00+05:30,613.4044,77,stoploss,-94.2757,117.1905,-211.4662,47380.4163
NSE:ICICIBANK-EQ,short,2023-01-05T10:45:00+05:30,891.65,2023-01-05T11:21:00+05:30,888.0834,53,target,189.0298,117.1719,71.8579,47870.748
NSE:TITAN-EQ,short,2023-01-05T10:48:00+05:30,2589.85,2023-01-05T11:27:00+05:30,2579.4906,18,target,186.4692,116.2241,70.2451,47869.1352
NSE:BAJFINANCE-EQ,short,2023-01-05T11:21:00+05:30,614.3,2023-01-05T11:27:00+05:30,611.8428,77,target,189.2044,117.2365,71.9679,47942.7159
NSE:AXISBANK-EQ,short,2023-01-05T10:45:00+05:30,955.3,2023-01-05T11:33:00+05:30,951.4788,50,target,191.06,117.9234,73.1366,47872.0267
NSE:WIPRO-EQ,short,2023-01-05T11:00:00+05:30,194.58,2023-01-05T11:33:00+05:30,193.8017,245,target,190.6884,117.7858,72.9026,47871.7926
NSE:TITAN-EQ,short,2023-01-05T11:30:00+05:30,2582.15,2023-01-05T11:36:00+05:30,2571.8214,18,target,185.9148,116.0188,69.896,48012.6118
NSE:MARUTI-EQ,short,2023-01-05T10:57:00+05:30,8413.8,2023-01-05T11:42:00+05:30,8430.6276,5,stoploss,-84.138,109.6642,-193.8022,47605.0879
NSE:BAJFINANCE-EQ,short,2023-01-05T11:33:00+05:30,610.5,2023-01-05T11:48:00+05:30,611.721,78,stoploss,-95.238,117.9049,-213.1429,47658.6498
NSE:HDFCBANK-EQ,short,2023-01-05T10:48:00+05:30,802.0,2023-01-05T11:51:00+05:30,798.792,59,target,189.272,117.2615,72.0105,47870.9005
NSE:INFY-EQ,short,2023-01-05T11:39:00+05:30,1492.25,2023-01-05T11:51:00+05:30,1486.281,32,target,191.008,117.9041,73.1039,48085.7157
NSE:ASIANPAINT-EQ,short,2023-01-05T11:09:00+05:30,3031.35,2023-01-05T11:54:00+05:30,3019.2246,15,target,181.881,114.5257,67.3553,47659.2378
NSE:AXISBANK-EQ,short,2023-01-05T11:36:00+05:30,952.25,2023-01-05T11:54:00+05:30,948.441,50,target,190.45,117.6976,72.7524,48085.3642
NSE:TITAN-EQ,short,2023-01-05T11:54:00+05:30,2578.2,2023-01-05T11:57:00+05:30,2583.3564,18,stoploss,-92.8152,116.1062,-208.9214,47876.4429
NSE:TCS-EQ,short,2023-01-05T12:00:00+05:30,3313.9,2023-01-05T12:21:00+05:30,3300.6444,14,target,185.5784,115.8943,69.6841,47946.127
NSE:ASIANPAINT-EQ,short,2023-01-05T12:06:00+05:30,3018.45,2023-01-05T12:21:00+05:30,3006.3762,15,target,181.107,114.2392,66.8678,47943.3107
NSE:INFY-EQ,short,2023-01-05T12:21:00+05:30,1485.05,2023-01-05T12:27:00+05:30,1479.1098,32,target,190.0864,117.563,72.5234,48015.8341
NSE:LT-EQ,short,2023-01-05T12:27:00+05:30,2080.3,2023-01-05T12:33:00+05:30,2084.4606,23,stoploss,-95.6938,118.2432,-213.937,47801.8971
NSE:RELIANCE-EQ,short,2023-01-05T11:24:00+05:30,1259.0,2023-01-05T12:51:00+05:30,1253.964,38,target,191.368,118.0374,73.3306,47944.0786
NSE:SBIN-EQ,short,2023-01-05T12:27:00+05:30,607.4,2023-01-05T12:51:00+05:30,604.9704,78,target,189.5088,117.3492,72.1596,48087.9937
NSE:AXISBANK-EQ,short,2023-01-05T12:09:00+05:30,949.45,2023-01-05T12:57:00+05:30,945.6522,50,target,189.89,117.4903,72.3997,47948.8426
NSE:SUNPHARMA-EQ,short,2023-01-05T12:09:00+05:30,1011.8,2023-01-05T13:00:00+05:30,1013.8236,47,stoploss,-95.1092,117.8092,-212.9184,47663.5244
NSE:HDFCBANK-EQ,short,2023-01-05T12:51:00+05:30,799.25,2023-01-05T13:12:00+05:30,800.8485,59,stoploss,-94.3115,117.217,-211.5285,47876.4652
NSE:KOTAKBANK-EQ,short,2023-01-05T11:30:00+05:30,363.6,2023-01-05T13:18:00+05:30,362.1456,131,target,190.5264,117.7259,72.8005,48015.5164
NSE:ICICIBANK-EQ,short,2023-01-05T12:51:00+05:30,882.6,2023-01-05T13:18:00+05:30,879.0696,54,target,190.6416,117.7685,72.8731,48160.8668
NSE:WIPRO-EQ,short,2023-01-05T12:06:00+05:30,193.4,2023-01-05T13:21:00+05:30,192.6264,247,target,191.0792,117.9305,73.1487,47949.5916
NSE:SBIN-EQ,short,2023-01-05T13:03:00+05:30,605.0,2023-01-05T13:24:00+05:30,602.58,78,target,188.76,117.072,71.688,47735.2124
NSE:RELIANCE-EQ,short,2023-01-05T13:24:00+05:30,1253.72,2023-01-05T13:54:00+05:30,1256.2274,38,stoploss,-95.2827,117.9381,-213.2208,47521.9916
NSE:LT-EQ,short,2023-01-05T13:24:00+05:30,2075.0,2023-01-05T14:15:00+05:30,2079.15,23,stoploss,-95.45,118.0622,-213.5122,47521.7002
NSE:KOTAKBANK-EQ,short,2023-01-05T13:57:00+05:30,362.08,2023-01-05T14:27:00+05:30,362.8042,131,stoploss,-94.865,117.6279,-212.4929,47309.4988
NSE:SUNPHARMA-EQ,short,2023-01-05T13:03:00+05:30,1012.8,2023-01-05T15:00:00+05:30,1014.8256,47,stoploss,-95.2032,117.879,-213.0822,47450.4422
NSE:MARUTI-EQ,short,2023-01-05T13:24:00+05:30,8424.85,2023-01-05T15:00:00+05:30,8441.6997,5,stoploss,-84.2485,109.7462,-193.9947,47541.2177
NSE:ASIANPAINT-EQ,short,2023-01-05T13:03:00+05:30,3005.0,2023-01-05T15:15:00+05:30,3007.7,15,time_exit,-40.5,114.0932,-154.5932,47508.9313
NSE:RELIANCE-EQ,short,2023-01-05T13:57:00+05:30,1256.38,2023-01-05T15:15:00+05:30,1258.22,37,time_exit,-68.08,116.2054,-184.2854,47337.7062
NSE:AXISBANK-EQ,short,2023-01-06T10:18:00+05:30,938.85,2023-01-06T10:27:00+05:30,940.7277,50,stoploss,-93.885,116.9004,-210.7854,47126.9208
NSE:BAJFINANCE-EQ,short,2023-01-06T10:27:00+05:30,605.5,2023-01-06T10:33:00+05:30,603.078,78,target,188.916,117.1298,71.7862,47198.707
NSE:AXISBANK-EQ,short,2023-01-06T10:33:00+05:30,942.2,2023-01-06T10:36:00+05:30,938.4312,50,target,188.44,116.9536,71.4864,47270.1935
NSE:AXISBANK-EQ,short,2023-01-06T10:42:00+05:30,938.5,2023-01-06T10:48:00+05:30,940.377,50,stoploss,-93.85,116.8744,-210.7244,47059.4691
NSE:TITAN-EQ,short,2023-01-06T10:51:00+05:30,2548.55,2023-01-06T11:03:00+05:30,2538.3558,18,target,183.4956,115.1233,68.3723,47127.8413
NSE:KOTAKBANK-EQ,short,2023-01-06T10:42:00+05:30,362.99,2023-01-06T11:12:00+05:30,361.538,130,target,188.7548,117.0701,71.6847,47341.8782
NSE:LT-EQ,short,2023-01-06T11:12:00+05:30,2089.45,2023-01-06T11:33:00+05:30,2093.6289,22,stoploss,-91.9358,115.4533,-207.3891,47134.4891
NSE:LT-EQ,short,2023-01-06T11:36:00+05:30,2092.0,2023-01-06T11:39:00+05:30,2096.184,22,stoploss,-92.048,115.5366,-207.5846,46926.9045
NSE:TITAN-EQ,short,2023-01-06T11:24:00+05:30,2539.15,2023-01-06T12:00:00+05:30,2528.9934,18,target,182.8188,114.8728,67.946,47409.8242
NSE:KOTAKBANK-EQ,short,2023-01-06T11:42:00+05:30,361.95,2023-01-06T12:00:00+05:30,360.5022,129,target,186.7662,116.334,70.4322,46997.3367
NSE:WIPRO-EQ,short,2023-01-06T10:39:00+05:30,192.9,2023-01-06T12:12:00+05:30,192.1284,245,target,189.042,117.1764,71.8656,47342.0591
NSE:ASIANPAINT-EQ,short,2023-01-06T11:42:00+05:30,2973.0,2023-01-06T12:12:00+05:30,2961.108,15,target,178.38,113.2297,65.1503,46992.0548
NSE:RELIANCE-EQ,long,2023-01-06T11:57:00+05:30,1271.3,2023-01-06T12:15:00+05:30,1268.7574,36,stoploss,-91.5336,115.0189,-206.5525,46720.352
NSE:SBIN-EQ,short,2023-01-06T10:33:00+05:30,604.65,2023-01-06T12:33:00+05:30,602.2314,77,target,186.2322,116.1363,70.0959,47268.8029
NSE:INFY-EQ,short,2023-01-06T10:51:00+05:30,1460.8,2023-01-06T12:39:00+05:30,1454.9568,32,target,186.9824,116.414,70.5684,47130.0374
NSE:SUNPHARMA-EQ,short,2023-01-06T12:33:00+05:30,1008.5,2023-01-06T12:51:00+05:30,1004.466,46,target,185.564,115.889,69.675,47338.4779
NSE:ICICIBANK-EQ,short,2023-01-06T10:33:00+05:30,868.7,2023-01-06T12:54:00+05:30,865.2252,54,target,187.6392,116.6571,70.9821,47269.6891
NSE:HDFCBANK-EQ,short,2023-01-06T10:33:00+05:30,797.83,2023-01-06T13:00:00+05:30,794.6387,59,target,188.2879,116.8973,71.3906,47270.0977
NSE:ICICIBANK-EQ,short,2023-01-06T12:57:00+05:30,865.75,2023-01-06T13:09:00+05:30,862.287,54,target,187.002,116.4213,70.5807,47340.2698
NSE:SBIN-EQ,short,2023-01-06T12:57:00+05:30,601.45,2023-01-06T13:12:00+05:30,599.0442,78,target,187.6524,116.662,70.9904,47340.6795
NSE:LT-EQ,short,2023-01-06T13:30:00+05:30,2078.45,2023-01-06T13:33:00+05:30,2082.6069,22,stoploss,-91.4518,115.094,-206.5458,47134.1337
NSE:SUNPHARMA-EQ,short,2023-01-06T13:12:00+05:30,1006.35,2023-01-06T13:39:00+05:30,1008.3627,47,stoploss,-94.5969,117.4289,-212.0258,47128.6537
NSE:TITAN-EQ,short,2023-01-06T12:33:00+05:30,2526.85,2023-01-06T13:45:00+05:30,2531.9037,18,stoploss,-90.9666,114.7338,-205.7004,47063.1026
NSE:ASIANPAINT-EQ,short,2023-01-06T12:18:00+05:30,2963.8,2023-01-06T13:57:00+05:30,2969.7276,15,stoploss,-88.914,113.2099,-202.1239,46518.2281
NSE:KOTAKBANK-EQ,short,2023-01-06T13:51:00+05:30,355.94,2023-01-06T13:57:00+05:30,356.6519,132,stoploss,-93.9682,116.9621,-210.9303,46852.1723
NSE:RELIANCE-EQ,short,2023-01-06T13:06:00+05:30,1263.7,2023-01-06T14:24:00+05:30,1266.2274,37,stoploss,-93.5138,116.6248,-210.1386,47059.9591
NSE:INFY-EQ,short,2023-01-06T12:42:00+05:30,1455.45,2023-01-06T14:54:00+05:30,1449.6282,32,target,186.2976,116.1605,70.1371,47200.1745
NSE:WIPRO-EQ,short,2023-01-06T13:42:00+05:30,191.45,2023-01-06T15:15:00+05:30,191.05,246,time_exit,98.4,116.9961,-18.5961,47110.0575
NSE:ASIANPAINT-EQ,long,2023-01-06T15:12:00+05:30,2981.3,2023-01-06T15:15:00+05:30,2980.0,15,time_exit,-19.5,113.5224,-133.0224,47067.1522
NSE:HDFCBANK-EQ,long,2023-01-06T15:24:00+05:30,796.55,2023-01-06T15:27:00+05:30,797.03,59,time_exit,28.32,116.9379,-88.6179,46978.5343
NSE:TCS-EQ,long,2023-01-09T10:51:00+05:30,3301.45,2023-01-09T10:54:00+05:30,3294.8471,14,stoploss,-92.4406,115.6909,-208.1315,46770.4027
NSE:SBIN-EQ,long,2023-01-09T10:51:00+05:30,606.0,2023-01-09T11:30:00+05:30,608.424,77,target,186.648,116.5671,70.0809,47048.6151
NSE:AXISBANK-EQ,long,2023-01-09T11:09:00+05:30,950.25,2023-01-09T11:30:00+05:30,954.051,49,target,186.249,116.4188,69.8302,46840.2329
NSE:ICICIBANK-EQ,long,2023-01-09T11:09:00+05:30,871.8,2023-01-09T11:36:00+05:30,875.2872,53,target,184.8216,115.8883,68.9333,46839.336
NSE:ASIANPAINT-EQ,long,2023-01-09T10:36:00+05:30,2997.15,2023-01-09T11:39:00+05:30,3009.1386,15,target,179.829,114.0329,65.7961,47044.3304
NSE:TCS-EQ,long,2023-01-09T11:36:00+05:30,3310.05,2023-01-09T11:45:00+05:30,3303.4299,14,stoploss,-92.6814,115.8693,-208.5507,46630.7852
NSE:LT-EQ,long,2023-01-09T11:33:00+05:30,2113.0,2023-01-09T11:51:00+05:30,2121.452,22,target,185.944,116.3055,69.6385,46909.8714
NSE:WIPRO-EQ,long,2023-01-09T10:48:00+05:30,194.8,2023-01-09T11:54:00+05:30,195.5792,241,target,187.7872,116.9905,70.7967,47049.331
NSE:WIPRO-EQ,long,2023-01-09T11:57:00+05:30,195.65,2023-01-09T12:00:00+05:30,195.2587,240,stoploss,-93.912,116.7811,-210.6931,46838.6378
NSE:SBIN-EQ,long,2023-01-09T11:57:00+05:30,607.5,2023-01-09T12:03:00+05:30,606.285,77,stoploss,-93.555,116.5166,-210.0716,46839.2594
NSE:KOTAKBANK-EQ,long,2023-01-09T11:12:00+05:30,360.55,2023-01-09T12:15:00+05:30,361.9922,129,target,186.0438,116.3426,69.7012,46840.104
NSE:BAJFINANCE-EQ,long,2023-01-09T10:57:00+05:30,605.5,2023-01-09T12:24:00+05:30,604.289,77,stoploss,-93.247,116.2884,-209.5354,46560.8673
NSE:TCS-EQ,long,2023-01-09T11:57:00+05:30,3306.0,2023-01-09T12:24:00+05:30,3299.388,14,stoploss,-92.568,115.7853,-208.3533,46840.9776
NSE:RELIANCE-EQ,long,2023-01-09T12:06:00+05:30,1296.15,2023-01-09T12:24:00+05:30,1293.5577,36,stoploss,-93.3228,116.3446,-209.6674,46629.592
NSE:WIPRO-EQ,long,2023-01-09T12:15:00+05:30,195.6,2023-01-09T12:24:00+05:30,195.2088,239,stoploss,-93.4968,116.4735,-209.9703,46630.1337
NSE:ASIANPAINT-EQ,long,2023-01-09T11:42:00+05:30,3006.05,2023-01-09T12:33:00+05:30,3000.0379,15,stoploss,-90.1815,114.0171,-204.1986,46840.1318
NSE:AXISBANK-EQ,long,2023-01-09T12:24:00+05:30,955.7,2023-01-09T12:33:00+05:30,953.7886,48,stoploss,-91.7472,115.1772,-206.9244,46423.2093
NSE:HDFCBANK-EQ,long,2023-01-09T11:09:00+05:30,803.5,2023-01-09T12:45:00+05:30,801.893,58,stoploss,-93.206,116.258,-209.464,46560.9387
NSE:MARUTI-EQ,long,2023-01-09T11:18:00+05:30,8411.45,2023-01-09T12:48:00+05:30,8394.6271,5,stoploss,-84.1145,109.522,-193.6365,46576.7663
NSE:TITAN-EQ,short,2023-01-09T12:33:00+05:30,2487.55,2023-01-09T12:51:00+05:30,2492.5251,18,stoploss,-89.5518,113.6834,-203.2352,46219.9741
NSE:ICICIBANK-EQ,long,2023-01-09T12:06:00+05:30,875.6,2023-01-09T12:57:00+05:30,873.8488,53,stoploss,-92.8136,115.9673,-208.7809,46630.4785
NSE:INFY-EQ,long,2023-01-09T11:21:00+05:30,1484.7,2023-01-09T13:21:00+05:30,1481.7306,31,stoploss,-92.0514,115.4026,-207.454,46562.9488
NSE:RELIANCE-EQ,long,2023-01-09T12:27:00+05:30,1293.13,2023-01-09T13:39:00+05:30,1290.5437,36,stoploss,-93.1054,116.1835,-209.2888,46420.8448
NSE:TITAN-EQ,short,2023-01-09T13:18:00+05:30,2486.05,2023-01-09T13:45:00+05:30,2476.1058,18,target,178.9956,113.4576,65.538,46696.0165
NSE:INFY-EQ,long,2023-01-09T14:30:00+05:30,1486.35,2023-01-09T14:45:00+05:30,1483.3773,31,stoploss,-92.1537,115.4784,-207.6321,46488.3844
NSE:ICICIBANK-EQ,short,2023-01-09T14:24:00+05:30,869.85,2023-01-09T14:48:00+05:30,871.5897,53,stoploss,-92.2041,115.6525,-207.8566,46488.1599
NSE:TITAN-EQ,short,2023-01-09T13:57:00+05:30,2477.3,2023-01-09T15:00:00+05:30,2482.2546,18,stoploss,-89.1828,113.4095,-202.5923,46493.4242
NSE:AXISBANK-EQ,long,2023-01-09T14:30:00+05:30,954.85,2023-01-09T15:00:00+05:30,958.6694,48,target,183.3312,115.3344,67.9968,46764.0132
NSE:RELIANCE-EQ,long,2023-01-09T14:30:00+05:30,1293.22,2023-01-09T15:03:00+05:30,1298.3929,36,target,186.2237,116.4094,69.8143,46765.8307
NSE:KOTAKBANK-EQ,long,2023-01-09T14:33:00+05:30,361.19,2023-01-09T15:03:00+05:30,362.6348,129,target,186.374,116.4653,69.9087,46765.9252
NSE:SUNPHARMA-EQ,short,2023-01-09T12:30:00+05:30,1014.75,2023-01-09T15:06:00+05:30,1016.7795,45,stoploss,-91.3275,115.0017,-206.3292,46423.8045
NSE:LT-EQ,long,2023-01-09T15:15:00+05:30,2121.0,2023-01-09T15:18:00+05:30,2121.45,21,time_exit,9.45,113.2805,-103.8305,46319.974
NSE:LT-EQ,long,2023-01-09T15:21:00+05:30,2120.1,2023-01-09T15:24:00+05:30,2122.15,21,time_exit,43.05,113.2791,-70.2291,46249.7449
NSE:INFY-EQ,short,2023-01-10T10:12:00+05:30,1463.0,2023-01-10T10:18:00+05:30,1465.926,31,stoploss,-90.706,114.5403,-205.2463,46044.4986
NSE:HDFCBANK-EQ,short,2023-01-10T10:18:00+05:30,788.43,2023-01-10T10:33:00+05:30,785.2763,58,target,182.9158,114.9087,68.0071,46112.5057
NSE:AXISBANK-EQ,short,2023-01-10T10:21:00+05:30,952.6,2023-01-10T10:45:00+05:30,948.7896,48,target,182.8992,114.9026,67.9966,46112.4953
NSE:KOTAKBANK-EQ,short,2023-01-10T11:15:00+05:30,361.09,2023-01-10T11:18:00+05:30,361.8122,127,stoploss,-91.7169,115.2908,-207.0076,45905.4877
NSE:MARUTI-EQ,short,2023-01-10T10:24:00+05:30,8322.05,2023-01-10T11:24:00+05:30,8338.6941,5,stoploss,-83.2205,108.983,-192.2035,45852.2951
NSE:ASIANPAINT-EQ,short,2023-01-10T11:03:00+05:30,2958.05,2023-01-10T11:24:00+05:30,2963.9661,15,stoploss,-88.7415,113.0818,-201.8233,45910.6719
NSE:TITAN-EQ,short,2023-01-10T11:21:00+05:30,2481.1,2023-01-10T11:24:00+05:30,2486.0622,18,stoploss,-89.3196,113.511,-202.8306,45702.657
NSE:AXISBANK-EQ,short,2023-01-10T11:03:00+05:30,951.85,2023-01-10T11:30:00+05:30,948.0426,48,target,182.7552,114.8493,67.9059,46180.4012
